"Sequence","Title","Scope","State","Test","TestTitle","Dependency","LastUpdated"
52010,,,"Deprecated",709260,"C709260 Alert: Add alert to an application Part 1  (TC02-01)",709259,"2016-09-30T04:06:32.000Z"
52010,,,"Deprecated",709261,"C709261 Alert: Add alert to an application Part 2  (TC02-02)",709260,"2016-09-30T04:06:32.000Z"
52010,,,"Deprecated",709262,"C709262 Alert: Add alert to an application Part 3  (TC02-03)",709261,"2016-09-30T04:06:32.000Z"
52010,,,"Deprecated",709263,"C709263 Alert: Add alert to an application Part 4  (TC02-04)",709262,"2016-09-30T04:06:32.000Z"
52010,,,"Deprecated",709264,"C709264 Process Flow - Overdue: Change workstep priority on overdue in Bizlogic process Part 1 (TC03-01)",709263,"2016-09-30T04:06:32.000Z"
52010,,,"Deprecated",709265,"C709265 Process Flow - Overdue: Change workstep priority on overdue in Bizlogic process Part 2 (TC03-02)",709264,"2016-09-30T04:06:32.000Z"
52010,,,"Deprecated",709266,"C709266 Process Flow - Overdue: Change workstep priority on overdue in Bizlogic process Part 3 (TC03-03)",709265,"2016-09-30T04:06:32.000Z"
52010,,,"Deprecated",709267,"C709267 Process Flow - Overdue: Change workstep priority on overdue in Bizlogic process Part 4 (TC03-04)",709266,"2016-09-30T04:06:32.000Z"
52011,,,"Developed",709336,"Precondition (TC00-01)",,"2019-02-06T10:01:07.000Z"
52011,,,"Developed",709337,"Precondition (TC00-02)",709336,"2019-02-06T10:01:07.000Z"
52011,,,"Developed",709338,"Precondition (TC00-03)",709337,"2019-02-06T10:01:08.000Z"
52011,,,"Developed",709339,"Precondition (TC00-04)",709338,"2019-02-06T10:01:09.000Z"
52011,,,"Developed",709340,"Precondition (TC00-05)",709339,"2019-02-06T10:01:09.000Z"
52011,,,"Developed",709341,"Precondition (TC00-06)",709340,"2019-02-06T10:01:10.000Z"
52011,,,"Developed",709342,"Precondition (TC00-07)",709341,"2019-02-06T10:01:10.000Z"
52011,,,"Developed",709343,"Precondition (TC00-08)",709342,"2019-02-06T10:01:11.000Z"
52011,,,"Developed",709344,"Precondition (TC00-09)",709343,"2019-02-06T10:01:11.000Z"
52011,,,"Developed",709345,"Precondition (TC00-10)",709344,"2019-02-06T10:01:12.000Z"
52011,,,"Developed",709346,"Process Flow - Workstep Triggers: Execute before activation script in BS process Part 1 (TC01-01)",709345,"2019-02-06T10:01:12.000Z"
52011,,,"Developed",709347,"Process Flow - Workstep Triggers: Execute before activation script in BS process Part 2 (TC01-02)",709346,"2019-02-06T10:01:13.000Z"
52011,,,"Developed",709348,"Process Flow - Workstep Triggers: Execute before activation script in BS process Part 3 (TC01-03)",709347,"2019-02-06T10:01:13.000Z"
52011,,,"Developed",709349,"Process Flow - Workstep Triggers: Execute before activation script in BS process Part 4 (TC01-04)",709348,"2019-02-06T10:01:13.000Z"
52011,,,"Developed",709350,"Business User Task operations: Search PI based on application from Home -> My Instances page (TC02)",709349,"2019-02-06T10:01:14.000Z"
52012,,,"Deprecated",709287,"C709287 Precondition (TC00-01)",,"2016-09-30T04:03:53.000Z"
52012,,,"Deprecated",709288,"C709288 Precondition (TC00-02)",709287,"2016-09-30T04:03:53.000Z"
52012,,,"Deprecated",709289,"C709289 Set preferred presentation, priority and overdue time for activity workstep (TC01-01)",709288,"2016-09-30T04:03:53.000Z"
52012,,,"Deprecated",709290,"C709290 Set preferred presentation, priority and overdue time for activity workstep (TC01-02)",709289,"2016-09-30T04:03:53.000Z"
52012,,,"Deprecated",709291,"C709291 Set preferred manager, group, duration, category, subcategory and author for a process Part 1 (TC02-01)",709290,"2016-09-30T04:03:53.000Z"
52012,,,"Deprecated",709292,"C709292 Set preferred manager, group, duration, category, subcategory and author for a process Part 1 (TC02-02)",709291,"2016-09-30T04:03:53.000Z"
52012,,,"Deprecated",709293,"C709293 Set preferred manager, group, duration, category, subcategory and author for a process Part 2 (TC03)",709292,"2016-09-30T04:03:53.000Z"
52013,,,"Developed",709451,"Precondition (TC00-01)",,"2019-02-18T07:12:20.000Z"
52013,,,"Developed",709452,"Precondition (TC00-02)",709451,"2019-02-18T07:12:21.000Z"
52013,,,"Developed",709453,"Precondition (TC00-03)",709452,"2019-02-18T07:12:21.000Z"
52013,,,"Developed",709454,"Precondition (TC00-04)",709453,"2019-02-18T07:12:22.000Z"
52013,,,"Developed",709455,"Process Flow - Workstep Triggers: Execute script on completion in BL process Part 1  (TC01-01)",709454,"2019-02-18T07:12:23.000Z"
52013,,,"Developed",709456,"Process Flow - Workstep Triggers: Execute script on completion in BL process Part 2  (TC01-02)",709455,"2019-02-18T07:12:23.000Z"
52013,,,"Developed",709457,"Process Flow - Workstep Triggers: Execute script on completion in BL process Part 3  (TC01-03)",709456,"2019-02-18T07:12:24.000Z"
52013,,,"Developed",709458,"Process Flow - Workstep Triggers: Execute script on completion in BL process Part 4  (TC01-04)",709457,"2019-02-18T07:12:24.000Z"
52013,,,"Developed",709459,"Process Flow - Events: Activate and Remove PI of bizlogic process (TC02)",709458,"2019-02-18T07:12:25.000Z"
52013,,,"Developed",709460,"Process Flow - Events: Suspended and Resume PI of bizlogic process Part 1 (TC03-01)",709459,"2019-02-18T07:12:25.000Z"
52013,,,"Developed",709461,"Process Flow - Events: Suspended and Resume PI of bizlogic process Part 2 (TC03-02)",709460,"2019-02-18T07:12:25.000Z"
52013,,,"Developed",709462,"Portal: View online and context sensitive help                                                                                                                             Portal: View about and support information Part 1 (TC04-01)",709461,"2019-02-18T07:12:26.000Z"
52013,,,"Developed",709463,"Portal: View online and context sensitive help                                                                                                                             Portal: View about and support information Part 2 (TC04-02)",709462,"2019-02-18T07:12:26.000Z"
52014,,,"Developed",710934,"C710934 Inplace process replace: Refresh process from portal after modifying dataslot properties (Part 1) (TC01-01)",,"2018-01-27T20:21:22.000Z"
52014,,,"Developed",710935,"C710935 Inplace process replace: Refresh process from portal after modifying dataslot properties (Part 1) (TC01-02)",710934,"2018-01-27T20:21:22.000Z"
52014,,,"Developed",710936,"C710936 Inplace process replace: Refresh process from portal after modifying dataslot properties (Part 2) (TC02)",710935,"2018-01-27T20:21:23.000Z"
52014,,,"Developed",710937,"C710937 Inplace Process Refresh: Refresh process from portal after modifying workstep triggers (Part 1) (TC03-01)",710936,"2018-01-27T20:21:24.000Z"
52014,,,"Developed",710938,"C710938 Inplace Process Refresh: Refresh process from portal after modifying workstep triggers (Part 1) (TC03-02)",710937,"2018-01-27T20:21:24.000Z"
52014,,,"Developed",710939,"C710939  Inplace Process Refresh: Refresh process from portal after modifying workstep triggers (Part 2) (TC04)",710938,"2018-01-27T20:21:25.000Z"
52014,,,"Developed",710940,"C710940 Inplace Process Refresh: Refresh process from portal after adding human and non human workstep (Part 1) (TC05-01)",710939,"2018-01-27T20:21:26.000Z"
52014,,,"Developed",710941,"C710941 Inplace Process Refresh: Refresh process from portal after adding human and non human workstep (Part 1) (TC05-02)",710940,"2018-02-24T18:58:14.000Z"
52014,,,"Developed",710942,"C710942 Inplace Process Refresh: Refresh process from portal after adding human and non human workstep (Part 2) (TC06-01)",710941,"2018-01-27T20:21:28.000Z"
52014,,,"Developed",710943,"C710943 Inplace Process Refresh: Refresh process from portal after adding human and non human workstep (Part 2) (TC06-02)",710942,"2018-01-27T20:21:28.000Z"
52014,,,"Developed",710944,"C710944 Inplace Process Refresh: Refresh process from portal after adding human and non human workstep (Part 3) (TC07-01)",710943,"2018-01-27T20:21:29.000Z"
52014,,,"Developed",710945,"C710945 Inplace Process Refresh: Refresh process from portal after adding human and non human workstep (Part 3) (TC07-02)",710944,"2018-01-27T20:21:29.000Z"
52016,,,"Deprecated",709313,"C709313 Preconditions (TC00-01)",,"2016-09-30T04:18:44.000Z"
52016,,,"Deprecated",709314,"C709314 Preconditions (TC00-02)",709313,"2016-09-30T04:18:44.000Z"
52016,,,"Deprecated",709315,"C709315 Preconditions (TC00-03)",709314,"2016-09-30T04:18:44.000Z"
52016,,,"Deprecated",709316,"C709316 Preconditions (TC00-04)",709315,"2016-09-30T04:18:44.000Z"
52016,,,"Deprecated",709317,"C709317 Display link to view process diagram in published model information for BL and BS application (TC16-01)",709316,"2016-09-30T04:18:44.000Z"
52016,,,"Deprecated",709318,"C709318 Display link to view process diagram in published model information for BL and BS application (TC16-02)",709317,"2016-09-30T04:18:44.000Z"
52016,,,"Deprecated",709319,"C709319 Display link to view process diagram in published model information for BL and BS application (TC17-01)",709318,"2016-09-30T04:18:44.000Z"
52016,,,"Deprecated",709320,"C709320 Display link to view process diagram in published model information for BL and BS application (TC17-03)",709354,"2016-09-30T04:18:44.000Z"
52016,,,"Deprecated",709321,"C709321 Display link to view process diagram in published model information for BL and BS application (TC18-01)",709320,"2016-09-30T04:18:44.000Z"
52016,,,"Deprecated",709322,"C709322 Display link to view process diagram in published model information for BL and BS application (TC18-02)",709321,"2016-09-30T04:18:44.000Z"
52016,,,"Deprecated",709354,"C709354 Display link to view process diagram in published model information for BL and BS application (TC17-02)",709319,"2016-09-30T04:18:44.000Z"
52022,,,"Deprecated",709433,"C709433 Precondition (TC00)",,"2016-09-30T04:23:57.000Z"
52022,,,"Deprecated",709434,"C709434 Enable asterisk for required data fields in form preview and Disable asterisk for required data fields in form Part 1 (TC01-01)",709433,"2016-09-30T04:23:57.000Z"
52022,,,"Deprecated",709435,"C709435 Enable asterisk for required data fields in form preview and Disable asterisk for required data fields in form Part 1 (TC01-02)",709434,"2016-09-30T04:23:57.000Z"
52022,,,"Deprecated",709436,"C709436 Enable asterisk for required data fields in form preview and Disable asterisk for required data fields in form Part 2 (TC02-01)",709435,"2016-09-30T04:23:57.000Z"
52022,,,"Deprecated",709437,"C709437 Enable asterisk for required data fields in form preview and Disable asterisk for required data fields in form Part 2 (TC02-02)",709436,"2016-09-30T04:23:57.000Z"
52022,,,"Deprecated",709438,"C709438 Enable and Disable header for bizsolo process in form and Set port number for form preview Part 1 (TC03-01)",709437,"2016-09-30T04:23:57.000Z"
52022,,,"Deprecated",709439,"C709439 Enable and Disable header for bizsolo process in form and Set port number for form preview Part 1 (TC03-02)",709438,"2016-09-30T04:23:57.000Z"
52022,,,"Deprecated",709440,"C709440 Enable and Disable header for bizsolo process in form and Set port number for form preview Part 2 (TC04-01)",709439,"2016-09-30T04:23:57.000Z"
52022,,,"Deprecated",709441,"C709441 Enable and Disable header for bizsolo process in form and Set port number for form preview Part 2 (TC04-02)",709440,"2016-09-30T04:23:57.000Z"
52024,,,"Deprecated",1011192,"Display general process properties in pdf format for Bizlogic application (TC01-01)",,"2016-10-03T18:09:22.000Z"
52024,,,"Deprecated",1011193,"Display general process properties in pdf format for Bizlogic application (TC01-02)",1011192,"2016-10-03T18:09:24.000Z"
52024,,,"Deprecated",1011194,"Display general process properties in pdf format for Bizlogic application (TC01-03)",1011193,"2016-10-03T18:09:25.000Z"
52024,,,"Deprecated",1011195,"Display general process properties in excel format for Bizlogic application (TC02-01)",1011194,"2016-10-03T18:09:26.000Z"
52024,,,"Deprecated",1011196,"Display general process properties in excel format for Bizlogic application (TC02-02)",1011195,"2016-10-03T18:09:28.000Z"
52024,,,"Deprecated",1011197,"Display general process properties in published model information for Bizlogic application (TC03-01)",1011196,"2016-10-03T18:09:29.000Z"
52024,,,"Deprecated",1011198,"Display general process properties in published model information for Bizlogic application (TC03-02)",1011197,"2016-10-03T18:09:30.000Z"
52024,,,"Deprecated",1011199,"Display general process properties in published model information for Bizlogic application (TC03-03)",1011198,"2016-10-03T18:09:32.000Z"
52024,,,"Deprecated",1011200,"Display general process properties in published model information for Bizlogic application (TC03-04)",1011199,"2016-10-03T18:09:33.000Z"
52025,,,"Deprecated",711656,"C711656 Start BPM Servers (TC01)",,"2016-09-30T04:15:04.000Z"
52025,,,"Deprecated",711657,"C711657 Create bus'ness user (TC02)",711656,"2016-09-30T04:15:04.000Z"
52025,,,"Deprecated",711658,"C711658 Assing Default Analysis permission tu user (TC03)",711657,"2016-09-30T04:15:04.000Z"
52025,,,"Deprecated",711659,"C711659 Perform basic Analysis operations (TC04)",711658,"2016-09-30T04:15:04.000Z"
52025,,,"Deprecated",711660,"C711660 Assing Default Analysis management permissions to user (TC05)",711659,"2016-09-30T04:15:04.000Z"
52025,,,"Deprecated",711661,"C711661 Perform Analysis Management operations Part 1 (TC06)",711660,"2016-09-30T04:15:04.000Z"
52025,,,"Deprecated",711662,"C711662 Perform Analysis Management operations Part 2 (TC07)",711661,"2016-09-30T04:15:04.000Z"
52025,,,"Deprecated",711779,"C711779 Perform Analysis Management operations Part 3 (TC08)",711662,"2016-09-30T04:15:04.000Z"
52025,,,"Deprecated",711783,"C711783 View Analysis info and Analysis help (TC09)",711779,"2016-09-30T04:15:04.000Z"
52025,,,"Deprecated",711784,"C711784 Closing all windows and browsers (TC10)",711783,"2016-09-30T04:15:04.000Z"
52026,,,"Deprecated",710966,"C710966 Create rule to modify process dataslots if path is completed in time for specific process template for WS. Part 1 (TC01-01)",,"2016-09-30T04:25:56.000Z"
52026,,,"Deprecated",710967,"C710967 Create rule to modify process dataslots if path is completed in time for specific process template for WS. Part 2 (TC01-02)",710966,"2016-09-30T04:25:56.000Z"
52026,,,"Deprecated",710968,"C710968 Create rule to modify process dataslots if path is completed in time for specific process template for WS. Part 3 (TC01-03)",710967,"2016-09-30T04:25:56.000Z"
52026,,,"Deprecated",710969,"C710969 Create rule to modify process dataslots if path is completed in time for specific process template for WS. Part 4 (TC01-04)",710968,"2016-09-30T04:25:56.000Z"
52026,,,"Deprecated",710970,"C710970 Create rule to modify process dataslots if path is completed in time for specific process template for WS. Part 5 (TC01-05)",710969,"2016-09-30T04:25:56.000Z"
52026,,,"Deprecated",710971,"C710971 Create rule to execute multiple actions and use Report Measures 'by attribute'. Part 1 (TC02-01)",710970,"2016-09-30T04:25:56.000Z"
52026,,,"Deprecated",710972,"C710972 Create rule to execute multiple actions and use Report Measures 'by attribute'. Part 2 (TC02-02)",710971,"2016-09-30T04:25:56.000Z"
52026,,,"Deprecated",710973,"C710973 Create rule to execute multiple actions and use Report Measures 'by attribute'. Part 3 (TC02-03)",710972,"2016-09-30T04:25:56.000Z"
52026,,,"Deprecated",710974,"C710974 Create rule to execute multiple actions and use Report Measures 'by attribute'. Part 4 (TC02-04)",710973,"2016-09-30T04:25:56.000Z"
52026,,,"Deprecated",710975,"C710975 Create rule to complete PI on completion of decision workstep for specific process template and using distribution as 'By attribute'. Part 1 (TC03-01)",710974,"2016-09-30T04:25:56.000Z"
52026,,,"Deprecated",710976,"C710976 Create rule to complete PI on completion of decision workstep for specific process template and using distribution as 'By attribute'. Part 2 (TC03-02)",710975,"2016-09-30T04:25:56.000Z"
