"Sequence","Title","Scope","State","Test","TestTitle","Dependency","LastUpdated"
101441,"Verify user Subscription","C1287372	Verify user receives informative message after Subscription is accepted
C1287636	Verify User Subscribed is in mailing list
C1287376	Deny Subscription request
C1287570	Verify user receives informative message after Subscription is denied
C1287572	Send Unsubscription email
C1287338	Verify all moderators receive informative message about user Unsubscription
C1287646	Verify User Unsubscribed is removed from mailing list
C1287631	Change Subscription policy as Denied
C1287632	Send subscription email and verify if user received Subscription rejected email","Deprecated",1018654,"C1287631 - Change Subscription policy as Denied (TC06)",1018653,"2018-10-15T14:27:09.000Z"
101441,"Verify user Subscription","C1287372	Verify user receives informative message after Subscription is accepted
C1287636	Verify User Subscribed is in mailing list
C1287376	Deny Subscription request
C1287570	Verify user receives informative message after Subscription is denied
C1287572	Send Unsubscription email
C1287338	Verify all moderators receive informative message about user Unsubscription
C1287646	Verify User Unsubscribed is removed from mailing list
C1287631	Change Subscription policy as Denied
C1287632	Send subscription email and verify if user received Subscription rejected email","Deprecated",1018655,"C1287632 - Send subscription email and verify if user received Subscription rejected email (TC07)",1018654,"2018-10-15T14:27:09.000Z"
101441,"Verify user Subscription","C1287372	Verify user receives informative message after Subscription is accepted
C1287636	Verify User Subscribed is in mailing list
C1287376	Deny Subscription request
C1287570	Verify user receives informative message after Subscription is denied
C1287572	Send Unsubscription email
C1287338	Verify all moderators receive informative message about user Unsubscription
C1287646	Verify User Unsubscribed is removed from mailing list
C1287631	Change Subscription policy as Denied
C1287632	Send subscription email and verify if user received Subscription rejected email","Deprecated",1018661,"Precondition to C1287372: C1097691, C1287339, C1287340 (TC0-01)",,"2018-10-15T14:27:09.000Z"
101441,"Verify user Subscription","C1287372	Verify user receives informative message after Subscription is accepted
C1287636	Verify User Subscribed is in mailing list
C1287376	Deny Subscription request
C1287570	Verify user receives informative message after Subscription is denied
C1287572	Send Unsubscription email
C1287338	Verify all moderators receive informative message about user Unsubscription
C1287646	Verify User Unsubscribed is removed from mailing list
C1287631	Change Subscription policy as Denied
C1287632	Send subscription email and verify if user received Subscription rejected email","Deprecated",1018662,"Precondition to C1287372: C1097691, C1287339, C1287340 (TC0-02)",1018661,"2018-10-15T14:27:09.000Z"
101441,"Verify user Subscription","C1287372	Verify user receives informative message after Subscription is accepted
C1287636	Verify User Subscribed is in mailing list
C1287376	Deny Subscription request
C1287570	Verify user receives informative message after Subscription is denied
C1287572	Send Unsubscription email
C1287338	Verify all moderators receive informative message about user Unsubscription
C1287646	Verify User Unsubscribed is removed from mailing list
C1287631	Change Subscription policy as Denied
C1287632	Send subscription email and verify if user received Subscription rejected email","Deprecated",1018663,"Precondition to C1287372: C1287341, C1287366 (TC0-03)",1018662,"2018-10-15T14:27:09.000Z"
101441,"Verify user Subscription","C1287372	Verify user receives informative message after Subscription is accepted
C1287636	Verify User Subscribed is in mailing list
C1287376	Deny Subscription request
C1287570	Verify user receives informative message after Subscription is denied
C1287572	Send Unsubscription email
C1287338	Verify all moderators receive informative message about user Unsubscription
C1287646	Verify User Unsubscribed is removed from mailing list
C1287631	Change Subscription policy as Denied
C1287632	Send subscription email and verify if user received Subscription rejected email","Deprecated",1018671,"Precondition to C1287376: C1097691, C1287339, C1287340 (TC0-04)",1018655,"2018-10-15T14:27:09.000Z"
101442,"Posting policy","C1097692	Posting policy - Create mailing list and Allow any member can post the message
C1288429	Posting policy - Send email to mailing list
C1288451	Posting Policy - Verify if email received by members of mailing list
C1288641	Posting policy - Change Moderator must agree for Member can post the message
C1288644	Posting policy - Send email to mailing list
C1288648	Posting Policy - Verify if member posting request is received by moderator
C1288667	Posting Policy - Allow Member posting request
C1288670	Posting Policy - Verify Member receives the email after moderator allow
C1288677	Posting Policy - Deny Member posting request
C1288682	Posting Policy - Verify Member receives rejection email after moderator deny
C1288686	Posting policy - Change option to Deny for Member can post the message
C1288706	Posting policy - Send email to mailing list","Developed",1018624,"C1097692 Posting policy - Create mailing list and Allow any member can post the message",,"2017-11-14T13:13:51.000Z"
101442,"Posting policy","C1097692	Posting policy - Create mailing list and Allow any member can post the message
C1288429	Posting policy - Send email to mailing list
C1288451	Posting Policy - Verify if email received by members of mailing list
C1288641	Posting policy - Change Moderator must agree for Member can post the message
C1288644	Posting policy - Send email to mailing list
C1288648	Posting Policy - Verify if member posting request is received by moderator
C1288667	Posting Policy - Allow Member posting request
C1288670	Posting Policy - Verify Member receives the email after moderator allow
C1288677	Posting Policy - Deny Member posting request
C1288682	Posting Policy - Verify Member receives rejection email after moderator deny
C1288686	Posting policy - Change option to Deny for Member can post the message
C1288706	Posting policy - Send email to mailing list","Developed",1018625,"C1097692 Posting policy - Create mailing list and Allow any member can post the message (Part 2)",1018624,"2017-11-14T13:13:52.000Z"
101442,"Posting policy","C1097692	Posting policy - Create mailing list and Allow any member can post the message
C1288429	Posting policy - Send email to mailing list
C1288451	Posting Policy - Verify if email received by members of mailing list
C1288641	Posting policy - Change Moderator must agree for Member can post the message
C1288644	Posting policy - Send email to mailing list
C1288648	Posting Policy - Verify if member posting request is received by moderator
C1288667	Posting Policy - Allow Member posting request
C1288670	Posting Policy - Verify Member receives the email after moderator allow
C1288677	Posting Policy - Deny Member posting request
C1288682	Posting Policy - Verify Member receives rejection email after moderator deny
C1288686	Posting policy - Change option to Deny for Member can post the message
C1288706	Posting policy - Send email to mailing list","Developed",1018626,"C1288429 Posting policy - Send email to mailing list",1018625,"2017-11-14T13:13:52.000Z"
101442,"Posting policy","C1097692	Posting policy - Create mailing list and Allow any member can post the message
C1288429	Posting policy - Send email to mailing list
C1288451	Posting Policy - Verify if email received by members of mailing list
C1288641	Posting policy - Change Moderator must agree for Member can post the message
C1288644	Posting policy - Send email to mailing list
C1288648	Posting Policy - Verify if member posting request is received by moderator
C1288667	Posting Policy - Allow Member posting request
C1288670	Posting Policy - Verify Member receives the email after moderator allow
C1288677	Posting Policy - Deny Member posting request
C1288682	Posting Policy - Verify Member receives rejection email after moderator deny
C1288686	Posting policy - Change option to Deny for Member can post the message
C1288706	Posting policy - Send email to mailing list","Developed",1018627,"C1288451 Posting Policy - Verify if email received by members of mailing list",1018626,"2017-11-14T13:13:53.000Z"
101442,"Posting policy","C1097692	Posting policy - Create mailing list and Allow any member can post the message
C1288429	Posting policy - Send email to mailing list
C1288451	Posting Policy - Verify if email received by members of mailing list
C1288641	Posting policy - Change Moderator must agree for Member can post the message
C1288644	Posting policy - Send email to mailing list
C1288648	Posting Policy - Verify if member posting request is received by moderator
C1288667	Posting Policy - Allow Member posting request
C1288670	Posting Policy - Verify Member receives the email after moderator allow
C1288677	Posting Policy - Deny Member posting request
C1288682	Posting Policy - Verify Member receives rejection email after moderator deny
C1288686	Posting policy - Change option to Deny for Member can post the message
C1288706	Posting policy - Send email to mailing list","Developed",1018628,"C1288641 Posting policy - Change Moderator must agree for Member can post the message",1018627,"2017-11-14T13:13:53.000Z"
